	Unnamed: 0	TajimaD	genename	loc	chr	PhytoHor_set
389	389	-1.30010454603	AT5G23720.TAIR10	7998230	Chr5	False
390	390	1.09305355122	AT1G23450.TAIR10	8324698	Chr1	False
391	391	-0.143679778191	AT4G37520.TAIR10	17631562	Chr4	False
392	392	-2.18771536348	AT1G20970.TAIR10	7313946	Chr1	False
393	393	0.295056783246	AT5G56220.TAIR10	22754818	Chr5	False
394	394	-2.1119605235	AT3G04870.TAIR10	1342718	Chr3	False
395	395	-1.43798075702	AT3G50980.TAIR10	18941925	Chr3	False
396	396	-2.06502169686	AT2G39700.TAIR10	16543832	Chr2	False
397	397	-1.83649796082	AT5G40570.TAIR10	16246786	Chr5	False
398	398	-0.226998571417	AT1G63850.TAIR10	23696962	Chr1	False
399	399	-1.4191861466	AT1G18660.TAIR10	6421117	Chr1	True
400	400	-1.07972635067	AT2G02370.TAIR10	621155	Chr2	False
401	401	-2.04145582098	AT1G18550.TAIR10	6381503	Chr1	False
402	402	-0.723964313656	AT4G34340.TAIR10	16426639	Chr4	False
403	403	-1.93680256187	AT4G39920.TAIR10	18515749	Chr4	False
404	404	-1.47784695857	AT5G15090.TAIR10	4889295	Chr5	False
405	405	-2.28396463973	AT1G80930.TAIR10	30405432	Chr1	False
406	406	-2.24926553559	AT2G26870.TAIR10	11457008	Chr2	False
407	407	-1.95582191632	AT4G26350.TAIR10	13326853	Chr4	False
408	408	-0.754686346378	AT4G01860.TAIR10	801345	Chr4	False
409	409	-2.0676359972	AT3G11180.TAIR10	3504204	Chr3	False
410	410	-2.27005411764	AT5G07270.TAIR10	2280667	Chr5	False
411	411	-0.756192845332	AT3G04370.TAIR10	1159423	Chr3	False
412	412	-1.64489528068	AT2G20597.TAIR10	8873060	Chr2	False
413	413	-0.519755552967	AT1G68100.TAIR10	25521204	Chr1	False
414	414	-1.99070201686	AT5G23450.TAIR10	7904708	Chr5	False
415	415	-1.95558784967	AT4G27500.TAIR10	13743110	Chr4	False
416	416	0.171793927958	AT2G41480.TAIR10	17296812	Chr2	False
417	417	-0.142251932958	AT2G40660.TAIR10	16965933	Chr2	False
418	418	-1.88631282551	AT1G27860.TAIR10	9704558	Chr1	False
419	419	-1.48673594643	AT1G47980.TAIR10	17691834	Chr1	False
420	420	-1.78194182349	AT5G36940.TAIR10	14590166	Chr5	False
421	421	-2.09164026773	AT4G30935.TAIR10	15051814	Chr4	False
422	422	-2.24577801912	AT1G50030.TAIR10	18522441	Chr1	False
423	423		AT1G53887.TAIR10	20122426	Chr1	False
424	424	-1.70382157869	AT1G80560.TAIR10	30287763	Chr1	False
425	425	-0.859875340411	AT3G45320.TAIR10	16631646	Chr3	False
426	426	-1.29868998589	AT5G20885.TAIR10	7083965	Chr5	False
427	427	-2.23877470518	AT4G21280.TAIR10	11334402	Chr4	False
428	428		AT1G58643.TAIR10	21767342	Chr1	False
429	429	-2.44370431827	AT1G55590.TAIR10	20769320	Chr1	False
430	430	-1.57609241024	AT3G15910.TAIR10	5382061	Chr3	False
431	431	-1.40761553182	AT1G70950.TAIR10	26752689	Chr1	False
432	432	-1.28217039673	AT1G65481.TAIR10	24341026	Chr1	False
433	433	-1.9534800492	AT1G61353.TAIR10	22636595	Chr1	False
434	434	-2.11339585037	AT2G30390.TAIR10	12951062	Chr2	False
435	435	-2.28358843236	AT1G47490.TAIR10	17424669	Chr1	False
436	436	-2.32553863372	AT2G37290.TAIR10	15656714	Chr2	False
437	437	-2.26647583194	AT5G13010.TAIR10	4122410	Chr5	False
438	438	-1.10577951372	AT2G44890.TAIR10	18508392	Chr2	False
439	439	-2.25131100636	AT4G08630.TAIR10	5506998	Chr4	False
440	440	-1.84059445208	AT5G03350.TAIR10	815674	Chr5	False
441	441	-2.19282641364	AT5G24410.TAIR10	8332473	Chr5	False
442	442	-0.0865753942186	AT4G21110.TAIR10	11267185	Chr4	False
443	443	-1.46945179799	AT1G75010.TAIR10	28164840	Chr1	False
444	444	-0.676247870642	AT5G26990.TAIR10	9491072	Chr5	False
445	445	-1.09435761731	AT2G21610.TAIR10	9245161	Chr2	False
446	446	-0.531823657933	AT2G27610.TAIR10	11783927	Chr2	False
447	447	-1.30857871274	AT5G24550.TAIR10	8392059	Chr5	False
448	448	0.527981548974	AT2G25230.TAIR10	10747211	Chr2	False
449	449	-0.687111678801	AT4G14000.TAIR10	8090817	Chr4	False
450	450	-2.42662770021	AT2G26540.TAIR10	11287365	Chr2	False
451	451	-2.08885278068	AT5G58480.TAIR10	23641142	Chr5	False
452	452	-2.30377309636	AT2G37025.TAIR10	15549052	Chr2	False
453	453	-2.09552629205	AT3G09922.TAIR10	3050989	Chr3	False
454	454	-1.58157785659	AT3G29060.TAIR10	11044990	Chr3	False
455	455	-2.08667979358	AT3G15351.TAIR10	5176059	Chr3	False
456	456	-1.18172621532	AT1G62000.TAIR10	22913441	Chr1	False
457	457	-2.27468598869	AT3G19900.TAIR10	6922567	Chr3	False
458	458	-0.491283233212	AT5G62350.TAIR10	25037426	Chr5	False
459	459	-0.314303536609	AT3G45060.TAIR10	16477561	Chr3	False
460	460	-1.84549353104	AT5G24165.TAIR10	8188560	Chr5	False
461	461	-2.2440908809	AT5G38900.TAIR10	15573505	Chr5	False
462	462	-1.09390653775	AT5G08070.TAIR10	2584885	Chr5	False
463	463	-2.42262662237	AT1G01810.TAIR10	295221	Chr1	False
464	464	-1.99918018676	AT2G22640.TAIR10	9623068	Chr2	False
465	465	-0.256794958143	AT5G25790.TAIR10	8977100	Chr5	False
466	466	-1.69147880506	AT3G50750.TAIR10	18861839	Chr3	False
467	467	-1.55681160092	AT1G28510.TAIR10	10023876	Chr1	False
468	468	-2.04286046989	AT4G28395.TAIR10	14043940	Chr4	False
469	469	-2.24516680009	AT3G56950.TAIR10	21078297	Chr3	False
470	470	-1.30485663065	AT3G48237.TAIR10	17866533	Chr3	False
471	471	-1.64564043563	AT1G72500.TAIR10	27295336	Chr1	False
472	472	-2.24717341292	AT2G35530.TAIR10	14922962	Chr2	False
473	473	-1.94784997788	AT1G06000.TAIR10	1820308	Chr1	False
474	474	-0.90996886935	AT4G03240.TAIR10	1423445	Chr4	False
475	475	-1.93734430402	AT5G27300.TAIR10	9620810	Chr5	False
476	476	-0.137043092443	AT4G04850.TAIR10	2452664	Chr4	False
477	477	-2.56516640067	AT1G26500.TAIR10	9158380	Chr1	False
478	478	-2.21815911733	AT4G01720.TAIR10	744921	Chr4	False
479	479	-1.38606281772	AT2G33560.TAIR10	14213633	Chr2	False
480	480	-0.950529447313	AT5G37150.TAIR10	14701330	Chr5	False
481	481	-0.761690632011	AT3G51920.TAIR10	19268043	Chr3	False
482	482	-1.16920664974	AT1G67450.TAIR10	25266163	Chr1	False
483	483	-0.482802042265	AT1G55510.TAIR10	20723302	Chr1	False
484	484	-2.28120014264	AT5G11350.TAIR10	3621561	Chr5	False
485	485	-2.48875684491	AT1G55546.TAIR10	20743828	Chr1	False
486	486	-1.26371069748	AT3G32896.TAIR10	13424905	Chr3	False
487	487		ATCG01060.TAIR10	117318	ChrC	False
488	488	-1.14196328243	AT3G21338.TAIR10	7511468	Chr3	False
489	489	-0.906343992943	AT4G33925.TAIR10	16263237	Chr4	True
490	490	-2.47061663363	AT4G13250.TAIR10	7684234	Chr4	False
491	491	-1.97915969071	AT5G59870.TAIR10	24115381	Chr5	False
492	492	-1.95165237391	AT3G02420.TAIR10	495885	Chr3	False
493	493	-0.181211928307	AT3G07800.TAIR10	2489387	Chr3	False
494	494	-1.29527972607	AT2G05720.TAIR10	2147192	Chr2	False
495	495	-1.28569242347	AT3G03826.TAIR10	978265	Chr3	False
496	496		ATCG00560.TAIR10	63804	ChrC	False
497	497	-1.80524936496	AT5G49590.TAIR10	20128736	Chr5	False
498	498	-1.21493140292	AT1G52190.TAIR10	19434509	Chr1	False
499	499	-2.42689705954	AT1G64130.TAIR10	23802559	Chr1	False
500	500	-2.08543726313	AT5G64260.TAIR10	25703929	Chr5	False
501	501	-1.23404856215	AT1G41880.TAIR10	15651027	Chr1	False
502	502	-1.85178405866	AT1G59950.TAIR10	22068033	Chr1	False
503	503	-2.09539694088	AT3G15380.TAIR10	5193228	Chr3	False
504	504	-2.3481072203	AT1G49340.TAIR10	18252355	Chr1	False
505	505	-1.73572590679	AT1G78730.TAIR10	29607689	Chr1	False
506	506	-0.986425299068	AT2G30270.TAIR10	12907841	Chr2	False
507	507	-2.33026408448	AT4G32260.TAIR10	15573636	Chr4	False
508	508		ATMG01190.TAIR10	302166	ChrM	False
509	509	-2.05097491274	AT1G61360.TAIR10	22637728	Chr1	False
510	510	-0.0338740112376	AT5G25310.TAIR10	8784820	Chr5	False
511	511	-2.23162241543	AT2G20920.TAIR10	8998686	Chr2	False
512	512	-1.5964028153	AT3G26742.TAIR10	9831036	Chr3	False
513	513	-0.796864806336	AT1G18320.TAIR10	6304360	Chr1	False
514	514	-2.23887033787	AT2G13463.TAIR10	5609987	Chr2	False
515	515	-1.48958470558	AT1G34245.TAIR10	12472868	Chr1	False
516	516	-1.67682357798	AT1G70310.TAIR10	26485306	Chr1	False
517	517	-1.74090582419	AT1G62863.TAIR10	23279166	Chr1	False
518	518	-0.980397864882	AT4G33985.TAIR10	16288112	Chr4	False
519	519	-1.73966961368	AT1G05590.TAIR10	1669350	Chr1	False
520	520	-1.48065796862	AT4G13350.TAIR10	7769770	Chr4	False
521	521	-0.626088213562	AT5G07040.TAIR10	2190344	Chr5	False
522	522	-1.15971823284	AT4G20240.TAIR10	10931493	Chr4	False
523	523	-2.32312084717	AT4G33080.TAIR10	15959962	Chr4	False
524	524	-2.17779766512	AT1G48790.TAIR10	18043672	Chr1	False
525	525	-1.74355761495	AT1G24220.TAIR10	8578658	Chr1	False
526	526	-2.24458517138	AT5G18750.TAIR10	6254620	Chr5	False
527	527	-2.05894118682	AT3G60180.TAIR10	22242740	Chr3	False
528	528	-1.89557612067	AT2G43990.TAIR10	18211924	Chr2	False
529	529	-2.38678469385	AT2G42510.TAIR10	17701662	Chr2	False
530	530	-1.93356284106	AT1G23750.TAIR10	8400151	Chr1	False
531	531	-2.17130442385	AT3G49850.TAIR10	18489034	Chr3	False
532	532	-1.79524431493	AT2G32400.TAIR10	13752584	Chr2	False
533	533	1.35430809437	AT5G10605.TAIR10	3352898	Chr5	False
534	534	-1.93488556162	AT1G68660.TAIR10	25777851	Chr1	False
535	535	-1.93057414065	AT5G67010.TAIR10	26749058	Chr5	False
536	536	-1.62109958864	AT5G02730.TAIR10	615610	Chr5	False
537	537	-2.15853284154	AT1G56170.TAIR10	21024764	Chr1	True
538	538	-0.954886013103	AT5G17010.TAIR10	5587351	Chr5	False
539	539	-0.976761209991	AT1G59960.TAIR10	22071292	Chr1	False
540	540	-1.54546659365	AT1G72640.TAIR10	27346349	Chr1	False
541	541	-1.73777689385	AT4G23390.TAIR10	12217806	Chr4	False
542	542	-0.53191188671	AT3G58460.TAIR10	21623202	Chr3	False
543	543	-1.90002821054	AT5G51660.TAIR10	20980215	Chr5	False
544	544	-1.92608587352	AT5G10780.TAIR10	3408279	Chr5	False
545	545	-0.296759893767	AT4G10620.TAIR10	6564279	Chr4	False
546	546	-2.19291845577	AT5G51400.TAIR10	20878613	Chr5	False
547	547	0.64067641924	AT2G34980.TAIR10	14748967	Chr2	False
548	548	-1.81842526701	AT2G20240.TAIR10	8727626	Chr2	False
549	549	-2.35382267526	AT2G01980.TAIR10	457010	Chr2	False
550	550	-1.25299330713	AT2G25305.TAIR10	10774621	Chr2	False
551	551	-1.31094158613	AT2G27080.TAIR10	11566288	Chr2	False
552	552	-2.28951419831	AT5G23630.TAIR10	7960478	Chr5	False
553	553	-2.44489992523	AT1G09620.TAIR10	3112778	Chr1	False
554	554	-1.74722679944	AT5G03450.TAIR10	858769	Chr5	False
555	555	-1.55280671482	AT1G25390.TAIR10	8906452	Chr1	False
556	556	-2.18281499307	AT5G19640.TAIR10	6636460	Chr5	False
557	557	-2.41144003276	AT1G77500.TAIR10	29121489	Chr1	False
558	558	-2.16544002037	AT2G25700.TAIR10	10948747	Chr2	False
559	559	-1.71153447778	AT5G58575.TAIR10	23674000	Chr5	False
560	560	-2.27817280557	AT2G30800.TAIR10	13120353	Chr2	False
561	561	-1.93373638328	AT4G00320.TAIR10	139939	Chr4	False
562	562	-2.25301060267	AT2G24820.TAIR10	10574979	Chr2	False
563	563	-2.37146930734	AT3G58830.TAIR10	21755053	Chr3	False
564	564	-2.02510550871	AT3G01890.TAIR10	310015	Chr3	False
565	565	0.519140364815	AT3G03960.TAIR10	1024258	Chr3	False
566	566	-1.60076921187	AT4G33660.TAIR10	16167286	Chr4	False
567	567	-1.09617303375	AT4G29285.TAIR10	14431526	Chr4	False
568	568	-2.15864841226	AT3G56140.TAIR10	20829282	Chr3	False
569	569	-2.35547781053	AT3G02065.TAIR10	358916	Chr3	False
570	570	-2.22046185128	AT1G11340.TAIR10	3814116	Chr1	False
571	571	-2.36299300014	AT1G22840.TAIR10	8079287	Chr1	False
572	572	-2.12772731054	AT5G11470.TAIR10	3662717	Chr5	False
573	573	-2.12098006884	AT2G27460.TAIR10	11740634	Chr2	False
574	574	-1.87424387462	AT3G20090.TAIR10	7015797	Chr3	False
575	575	-1.46963001026	AT4G31170.TAIR10	15153182	Chr4	False
576	576	-1.88314768139	AT1G49910.TAIR10	18479025	Chr1	False
577	577	-1.89749536401	AT5G27010.TAIR10	9503315	Chr5	False
578	578	0.713236187409	AT1G31600.TAIR10	11312961	Chr1	False
579	579	-0.627068384003	AT1G15770.TAIR10	5426892	Chr1	False
580	580	-2.30956379755	AT5G17630.TAIR10	5809334	Chr5	False
581	581		ATCG00890.TAIR10	94941	ChrC	False
582	582	-1.39185391546	AT4G17215.TAIR10	9655837	Chr4	False
583	583	-0.348446788139	AT1G14880.TAIR10	5132535	Chr1	False
584	584	-2.361925974	AT1G11710.TAIR10	3948714	Chr1	False
585	585	-1.89029065119	AT5G03930.TAIR10	1059504	Chr5	False
586	586	-2.37537071477	AT1G18490.TAIR10	6366520	Chr1	False
587	587	-1.98937693277	AT5G14340.TAIR10	4623367	Chr5	False
588	588	-1.40862152517	AT5G16230.TAIR10	5303348	Chr5	False
589	589	-1.88101823921	AT2G07280.TAIR10	3026398	Chr2	False
590	590	-0.712635335518	AT3G05160.TAIR10	1453106	Chr3	False
591	591	-2.31518625064	AT2G47310.TAIR10	19423684	Chr2	False
592	592	-1.87278996827	AT1G74810.TAIR10	28108474	Chr1	False
593	593	-2.3983067539	AT4G13600.TAIR10	7911179	Chr4	False
594	594	-2.31822573659	AT5G21940.TAIR10	7249268	Chr5	False
595	595	-1.79859531303	AT1G79810.TAIR10	30019744	Chr1	False
596	596	-2.01600903154	AT5G03130.TAIR10	736090	Chr5	False
597	597	-2.42495108913	AT3G17910.TAIR10	6133528	Chr3	False
598	598	-2.24501124945	AT4G04350.TAIR10	2128090	Chr4	False
599	599	-1.61434956178	AT1G22960.TAIR10	8128086	Chr1	False
600	600	-2.31495391106	AT1G11770.TAIR10	3975679	Chr1	False
601	601	0.572124834858	AT2G21090.TAIR10	9045516	Chr2	False
602	602	-2.13888734889	AT3G19540.TAIR10	6780619	Chr3	False
603	603	-2.16753787666	AT1G78200.TAIR10	29420355	Chr1	False
604	604	-2.01541056653	AT1G80660.TAIR10	30316227	Chr1	False
605	605	-1.05650166654	AT5G51600.TAIR10	20960911	Chr5	False
606	606	-1.83423106881	AT3G05470.TAIR10	1579667	Chr3	False
607	607	-1.80253804894	AT1G09800.TAIR10	3176883	Chr1	False
608	608	0.504071333165	AT1G75990.TAIR10	28524493	Chr1	False
609	609	-1.03939604162	AT5G40380.TAIR10	16151772	Chr5	False
610	610	-1.91689764599	AT4G05310.TAIR10	2714765	Chr4	False
611	611	-1.12812136332	AT2G02750.TAIR10	771151	Chr2	False
612	612	-1.21304972266	AT1G69818.TAIR10	26282369	Chr1	False
613	613	-0.373215510231	AT3G52561.TAIR10	19497082	Chr3	False
614	614	-0.00533025364014	AT2G24710.TAIR10	10516880	Chr2	False
615	615	0.542252118478	AT3G05440.TAIR10	1572718	Chr3	False
616	616	-1.67005229671	AT5G64380.TAIR10	25741249	Chr5	False
617	617	0.596268618604	AT5G20200.TAIR10	6816707	Chr5	False
618	618	-1.9408010623	AT1G21100.TAIR10	7386839	Chr1	False
619	619	-0.607450118225	AT5G15500.TAIR10	5031676	Chr5	False
620	620	-2.24083958329	AT1G14560.TAIR10	4980672	Chr1	False
621	621	-1.47364728722	AT3G55005.TAIR10	20383956	Chr3	False
622	622	-1.08424007648	AT5G16440.TAIR10	5371627	Chr5	False
623	623	-2.46384797777	AT3G02470.TAIR10	509117	Chr3	False
624	624	-2.48826029361	AT1G11080.TAIR10	3694672	Chr1	False
625	625	-1.1271022369	AT1G48400.TAIR10	17882136	Chr1	False
626	626	-2.05761275956	AT4G07965.TAIR10	4808635	Chr4	False
627	627	-2.0431448278	AT4G02510.TAIR10	1104766	Chr4	False
628	628	-1.67939056838	AT3G02660.TAIR10	570134	Chr3	False
629	629	-1.87641877523	AT1G02690.TAIR10	584260	Chr1	True
630	630	-1.15879863556	AT5G16486.TAIR10	5383597	Chr5	False
631	631	-2.18024610937	AT1G73400.TAIR10	27598106	Chr1	False
632	632	-2.29374388083	AT4G39470.TAIR10	18359373	Chr4	False
633	633	-2.518736486	AT2G38970.TAIR10	16273901	Chr2	False
634	634	-1.20922656395	AT2G04842.TAIR10	1698466	Chr2	False
635	635	-2.11458965398	AT5G06510.TAIR10	1984991	Chr5	False
636	636	-1.86876798936	AT3G46470.TAIR10	17099916	Chr3	False
637	637	-2.10595938485	AT3G26800.TAIR10	9862173	Chr3	False
638	638	-0.122708317756	AT3G50300.TAIR10	18643955	Chr3	False
639	639	-2.15970854102	AT1G72550.TAIR10	27319688	Chr1	False
640	640	-2.04692297889	AT1G77890.TAIR10	29292123	Chr1	False
641	641	-0.686338173511	AT1G14070.TAIR10	4818548	Chr1	False
642	642	-2.24687319821	AT5G28300.TAIR10	10292651	Chr5	False
643	643	-2.5058804372	AT2G34640.TAIR10	14581886	Chr2	False
644	644	-2.32316978567	AT3G49350.TAIR10	18297406	Chr3	False
645	645	0.740286871079	AT1G27460.TAIR10	9534532	Chr1	False
646	646	-1.65303159	AT2G12880.TAIR10	5291523	Chr2	False
647	647	0.0866154997637	AT1G14040.TAIR10	4810488	Chr1	False
648	648	-1.47960005456	AT1G08170.TAIR10	2562941	Chr1	False
649	649	-0.36800897353	AT1G71350.TAIR10	26888408	Chr1	False
650	650	-2.22891810773	AT4G25540.TAIR10	13042557	Chr4	False
651	651	-2.068858207	AT5G64552.TAIR10	25801528	Chr5	False
652	652	-2.22479749929	AT3G21055.TAIR10	7376635	Chr3	False
653	653	-1.53249066888	AT4G38790.TAIR10	18111361	Chr4	False
654	654	-2.00793979528	AT2G36670.TAIR10	15364788	Chr2	False
655	655	-1.78999672388	AT3G02490.TAIR10	513525	Chr3	False
656	656	-2.32031355902	AT5G42480.TAIR10	16985182	Chr5	False
657	657	-2.03519480681	AT2G26570.TAIR10	11299144	Chr2	False
658	658	-0.140531791363	AT5G58980.TAIR10	23811449	Chr5	False
659	659	-2.18463741259	AT2G24600.TAIR10	10452116	Chr2	False
660	660	-2.17725682659	AT4G37740.TAIR10	17725337	Chr4	False
661	661	-2.41763866841	AT1G45170.TAIR10	17095980	Chr1	False
662	662	0.22683538501	AT1G23280.TAIR10	8260865	Chr1	False
663	663	-2.3913650791	AT2G47090.TAIR10	19341306	Chr2	False
664	664	-0.444822809157	AT3G60950.TAIR10	22524475	Chr3	False
665	665	-2.04969875453	AT4G04730.TAIR10	2401927	Chr4	False
666	666	0.331510302155	AT3G50764.TAIR10	18871491	Chr3	False
667	667	0.00524330785175	AT3G25040.TAIR10	9124304	Chr3	False
668	668	-0.54956582234	AT5G48430.TAIR10	19627712	Chr5	False
669	669	-1.89757406027	AT2G22990.TAIR10	9786316	Chr2	False
670	670	-2.34866331202	AT2G33600.TAIR10	14226766	Chr2	False
671	671	-0.228348378232	AT3G22120.TAIR10	7794957	Chr3	False
672	672	-0.795243122317	AT5G43420.TAIR10	17451669	Chr5	False
673	673	-0.231834722659	AT5G42960.TAIR10	17235092	Chr5	False
674	674	-2.00227519656	AT3G01440.TAIR10	168435	Chr3	False
675	675	-1.90419938697	AT3G08770.TAIR10	2664130	Chr3	False
676	676	-0.484885323184	AT4G05450.TAIR10	2758653	Chr4	True
677	677	-1.99201995216	AT4G09060.TAIR10	5797659	Chr4	True
678	678	-1.66980666784	AT4G37150.TAIR10	17492878	Chr4	False
679	679	-1.94344855105	AT3G11450.TAIR10	3605217	Chr3	False
680	680	-0.60673975349	AT1G20550.TAIR10	7115241	Chr1	False
681	681	-2.13403816252	AT2G25170.TAIR10	10713807	Chr2	False
682	682	-2.18235499696	AT1G53140.TAIR10	19799238	Chr1	False
683	683	-2.19592320329	AT3G22580.TAIR10	8002762	Chr3	False
684	684	0.321148256164	AT4G37460.TAIR10	17608378	Chr4	False
685	685	-1.70954209341	AT1G51000.TAIR10	18909924	Chr1	False
686	686	-1.76481069242	AT3G51350.TAIR10	19060322	Chr3	False
687	687	-0.238664149861	AT1G07230.TAIR10	2220253	Chr1	False
688	688	-1.82400790898	AT5G04540.TAIR10	1296442	Chr5	False
689	689	-2.35026948157	AT3G23940.TAIR10	8648705	Chr3	False
690	690	-1.94094596394	AT3G59160.TAIR10	21875023	Chr3	False
691	691	1.75989842457	AT4G00520.TAIR10	227694	Chr4	False
692	692	-1.20371860898	AT2G09838.TAIR10	3703304	Chr2	False
693	693	-1.25479225409	AT4G39020.TAIR10	18182315	Chr4	False
694	694	-2.13221296639	AT4G25320.TAIR10	12954077	Chr4	False
695	695	-0.299956272811	AT2G18170.TAIR10	7907804	Chr2	True
696	696	-2.01815111678	AT4G32810.TAIR10	15828228	Chr4	False
697	697	-2.35574502315	AT1G04760.TAIR10	1334760	Chr1	False
698	698	-2.08062072574	AT5G17230.TAIR10	5659613	Chr5	False
699	699	-2.53063570973	AT2G38820.TAIR10	16221836	Chr2	False
700	700	-2.017159656	AT4G21840.TAIR10	11587049	Chr4	False
701	701	-1.96731407284	AT3G02250.TAIR10	423801	Chr3	False
702	702	0.298124212521	AT5G63952.TAIR10	25598793	Chr5	False
703	703	-2.55754407816	AT1G69340.TAIR10	26065724	Chr1	False
704	704	-1.87451568157	AT1G08470.TAIR10	2682127	Chr1	False
705	705	-1.52032028272	AT4G14680.TAIR10	8413288	Chr4	False
706	706	-2.31164080789	AT3G47600.TAIR10	17539338	Chr3	False
707	707	-2.29869539009	AT1G51220.TAIR10	18989751	Chr1	False
708	708	-2.14949557556	AT1G18840.TAIR10	6500848	Chr1	False
709	709	-1.02301617297	AT5G46140.TAIR10	18704997	Chr5	False
710	710	-2.01311876839	AT5G12230.TAIR10	3953148	Chr5	False
711	711	0.0114747027497	AT5G49650.TAIR10	20152781	Chr5	False
712	712	-1.33540055135	AT3G44110.TAIR10	15868794	Chr3	False
713	713	-2.1667310438	AT1G06980.TAIR10	2143031	Chr1	False
714	714	0.0172187487146	AT4G15430.TAIR10	8827876	Chr4	False
715	715	-2.27066774558	AT1G76320.TAIR10	28631239	Chr1	False
716	716	-2.31765353793	AT1G26420.TAIR10	9141567	Chr1	False
717	717	-0.442012370093	AT5G03360.TAIR10	817864	Chr5	False
718	718	-1.33807337254	AT3G48840.TAIR10	18112721	Chr3	False
719	719	-2.21091005725	AT1G35820.TAIR10	13308119	Chr1	False
720	720	-0.448228737123	AT3G51250.TAIR10	19028203	Chr3	False
721	721	-1.90019570958	AT2G01340.TAIR10	163954	Chr2	False
722	722	-2.15432068489	AT5G59490.TAIR10	23982724	Chr5	True
723	723	-1.49252637555	AT1G78890.TAIR10	29656577	Chr1	False
724	724	-2.12893118491	AT2G06420.TAIR10	2538743	Chr2	False
725	725	-2.60558571217	AT4G14510.TAIR10	8337276	Chr4	False
726	726	-1.37841320432	AT1G20690.TAIR10	7174438	Chr1	False
727	727	-2.07804069309	AT2G20800.TAIR10	8953252	Chr2	False
728	728	-1.95007352055	AT3G07560.TAIR10	2411321	Chr3	False
729	729	-1.41944295558	AT4G18960.TAIR10	10382856	Chr4	False
730	730	-0.877798687727	AT3G50900.TAIR10	18918019	Chr3	False
731	731	-1.44063856132	AT5G55410.TAIR10	22460550	Chr5	False
732	732	-1.4543163186	AT5G03780.TAIR10	999102	Chr5	False
733	733	-0.83685320415	AT1G80540.TAIR10	30281638	Chr1	False
734	734	-1.2615678341	AT5G23660.TAIR10	7971651	Chr5	False
735	735	-1.31775378054	AT3G25020.TAIR10	9116868	Chr3	False
736	736	-1.47949501525	AT1G18180.TAIR10	6255830	Chr1	False
737	737	-1.82593776462	AT5G59520.TAIR10	23991253	Chr5	False
738	738	-2.0333289025	AT1G68500.TAIR10	25702003	Chr1	False
739	739	-1.09667902433	AT5G09711.TAIR10	3011010	Chr5	False
740	740	-1.68264407303	AT5G49510.TAIR10	20080614	Chr5	False
741	741	-0.0236303188362	AT4G12060.TAIR10	7228007	Chr4	False
742	742	-2.2528902636	AT1G04930.TAIR10	1396291	Chr1	False
743	743	-2.37186896379	AT2G02980.TAIR10	868359	Chr2	False
744	744	-2.2685281725	AT1G78470.TAIR10	29521770	Chr1	False
745	745	-2.04719273777	AT4G29790.TAIR10	14582988	Chr4	False
746	746	-2.13426772073	AT3G49860.TAIR10	18491122	Chr3	False
747	747	-1.78728008996	AT3G47130.TAIR10	17353714	Chr3	False
748	748	-0.0238749084182	AT1G34220.TAIR10	12462849	Chr1	False
749	749	-2.01970265807	AT5G25620.TAIR10	8935040	Chr5	False
750	750	-2.17039992864	AT3G11773.TAIR10	3722892	Chr3	False
751	751	-1.18359088185	AT2G17130.TAIR10	7460814	Chr2	False
752	752	-2.11614249491	AT5G29210.TAIR10	11153466	Chr5	False
753	753	-1.88849129851	AT5G51490.TAIR10	20913553	Chr5	False
754	754	1.6346329034	AT2G37710.TAIR10	15814718	Chr2	False
755	755	-1.17717719294	AT1G76240.TAIR10	28602811	Chr1	False
756	756	0.658792423391	AT1G29810.TAIR10	10435374	Chr1	False
757	757	-0.81647455976	AT2G39380.TAIR10	16447006	Chr2	False
758	758	-1.96618945216	AT5G52547.TAIR10	21326119	Chr5	True
759	759	-0.43602491932	AT3G44960.TAIR10	16427795	Chr3	False
760	760	-1.49911881905	AT4G10560.TAIR10	6520771	Chr4	False
761	761	-2.03641798797	AT2G37900.TAIR10	15864396	Chr2	False
